행정구역명,학원명,교습계열명,도로명주소,구분,과목명,성적구분,학원규모,주말반
고성군,스윙독서실,독서실,경상남도 고성군 고성읍 성내로76번길 5-5,수능,독서실,상위권,대형학원,일요일반
고성군,써니영어교습소,영어,경상남도 고성군 고성읍 성내로 94,내신,영어,하위권,중형학원,토요일반
고성군,아르케수학교습소,수학,경상남도 고성군 고성읍 성내로112번길 4,수능,수학,중위권,대형학원,토요일반
고성군,우리독서실,독서실,경상남도 고성군 고성읍 남포로 143,수능,독서실,중위권,중형학원,토요일반
고성군,윤슬국어논술학원,국어,경상남도 고성군 고성읍 동외로151번길 50,수능,국어,중위권,대형학원,토요일반
고성군,지앤비영어.e해법수학학원,영어/수학,경상남도 고성군 고성읍 남포로 141,내신,"영어,수학",하위권,중형학원,토요일반
고성군,집현전수학교습소,수학,경상남도 고성군 고성읍 성내로135번길 18,내신,수학,중위권,중형학원,일요일반
고성군,참영어교습소,영어,경상남도 고성군 고성읍 남포로 146,내신,영어,상위권,중형학원,일요일반
고성군,최쌤수학교습소,수학,경상남도 고성군 고성읍 성내로136번길 3,수능,수학,중위권,대형학원,일요일반
고성군,큐브수학학원,수학,경상남도 고성군 고성읍 성내로 101,수능,수학,상위권,중형학원,토요일반
고성군,팀영어학원,영어,경상남도 고성군 고성읍 성내로76번길 5-5,수능,영어,하위권,중형학원,일요일반
고성군,파머스영어앤탑수학학원,영어/수학,경상남도 고성군 고성읍 성내로 123-12,수능,"영어,수학",중위권,대형학원,토요일반
고성군,파스칼수학교습소,수학,경상남도 고성군 고성읍 중앙로15번길 13,내신,수학,중위권,대형학원,일요일반
고성군,한우리논술교습소,국어,경상남도 고성군 고성읍 성내로 82,내신,국어,중위권,중형학원,토요일반
고성군,현수학교습소,수학,경상남도 고성군 고성읍 성내로135번길 17,내신,수학,하위권,중형학원,토요일반
고성군,히즈윌수학학원,수학,경상남도 고성군 고성읍 성내로76번길 1,수능,수학,하위권,대형학원,일요일반
김해시,15분수학의기적학원,수학,경상남도 김해시 장유로 190,수능,수학,중위권,중형학원,일요일반
김해시,3030영어부곡영어교습소,영어,경상남도 김해시 월산로 142,수능,영어,중위권,중형학원,토요일반
김해시,4단지수학학원,수학,경상남도 김해시 계동로 15,내신,수학,중위권,소형학원,토요일반
김해시,ACE에이스영어학원,영어,경상남도 김해시 진영읍 김해대로361번길 16,수능,영어,중위권,대형학원,일요일반
김해시,AJ영어수학학원,영어/수학,경상남도 김해시 번화1로123번길 7,수능,"영어,수학",상위권,중형학원,토요일반
김해시,A수학학원,수학,경상남도 김해시 번화1로 82,내신,수학,중위권,소형학원,일요일반
김해시,BOB잉글리쉬(ENGLISH)학원,영어,경상남도 김해시 율하3로 45,수능,영어,중위권,대형학원,일요일반
김해시,C&C수학학원,수학,경상남도 김해시 활천로 180,수능,수학,중위권,소형학원,일요일반
김해시,CA영어전문학원,영어,경상남도 김해시 진영읍 장등로19번길 51,수능,영어,중위권,소형학원,일요일반
김해시,DM수학학원,수학,경상남도 김해시 율하3로 45,내신,수학,중위권,대형학원,토요일반
김해시,Dr.L영어교습소,영어,경상남도 김해시 인제로 165,내신,영어,중위권,중형학원,일요일반
김해시,E.Time영어전문학원,영어,경상남도 김해시 내외로77번길 26,내신,영어,상위권,중형학원,일요일반
김해시,EEI영어교습소,영어,경상남도 김해시 율하2로 180,수능,영어,상위권,대형학원,일요일반
김해시,ELI영어전문학원,영어,경상남도 김해시 율하1로 106,내신,영어,하위권,대형학원,일요일반
김해시,eN수학학원,수학,경상남도 김해시 내외로77번길 22,내신,수학,중위권,대형학원,일요일반
김해시,ESL영어학원,영어,경상남도 김해시 번화1로84번길 34,내신,영어,상위권,중형학원,일요일반
김해시,e룸독서실,독서실,경상남도 김해시 내외중앙로 50,내신,독서실,하위권,중형학원,토요일반
김해시,e해법수학진영중앙초수학교습소,수학,경상남도 김해시 진영읍 진산대로26번길 13-7,내신,수학,중위권,소형학원,토요일반
김해시,FX수학학원,수학,경상남도 김해시 장유로 230,수능,수학,하위권,중형학원,토요일반
김해시,G.A.U영수학원,영어/수학,경상남도 김해시 내외로77번길 22,내신,"영어,수학",상위권,중형학원,일요일반
김해시,GMA개념원리수학진영학원,수학,경상남도 김해시 진영읍 김해대로361번길 15,수능,수학,중위권,중형학원,토요일반
김해시,GNB영어전문대동학원,영어,경상남도 김해시 함박로101번길 19,수능,영어,상위권,소형학원,토요일반
김해시,GN영어교습소,영어,경상남도 김해시 김해대로 1902,내신,영어,하위권,중형학원,일요일반
김해시,GTOP영수학원,영어/수학,경상남도 김해시 계동로102번길 31,수능,"영어,수학",중위권,대형학원,일요일반
김해시,HJe해법수학학원,수학,경상남도 김해시 계동로 15,내신,수학,중위권,중형학원,일요일반
김해시,IBT수학학원,수학,경상남도 김해시 월산로 111-67,내신,수학,중위권,중형학원,토요일반
김해시,J&J영어수학학원,영어/수학,경상남도 김해시 내외로95번길 7,내신,"영어,수학",중위권,중형학원,토요일반
김해시,J.N.S영수학원,영어/수학,경상남도 김해시 가야로 17,내신,"영어,수학",중위권,대형학원,토요일반
김해시,K.E.Y.영어교습소,영어,경상남도 김해시 분성로 14-1,내신,영어,하위권,중형학원,토요일반
김해시,KS수학교습소,수학,경상남도 김해시 계동로 76-58,내신,수학,상위권,대형학원,토요일반
김해시,LSG영수학원,영어/수학,경상남도 김해시 내외로95번길 23,내신,"영어,수학",상위권,대형학원,일요일반
김해시,MAIN영어전문학원,영어,경상남도 김해시 번화1로84번길 34,내신,영어,상위권,중형학원,토요일반
김해시,MK영어학원,영어,경상남도 김해시 장유로222번길 13,내신,영어,중위권,중형학원,일요일반
김해시,MY e-해법수학학원,수학,경상남도 김해시 능동로 25,수능,수학,중위권,중형학원,토요일반
김해시,OSM영어학원,영어,경상남도 김해시 내외로77번길 26,내신,영어,상위권,중형학원,일요일반
김해시,SKY1등급영수단과전문학원,영어/수학,경상남도 김해시 내외로77번길 26,내신,"영어,수학",상위권,대형학원,토요일반
김해시,SKY영어수학전문학원,영어/수학,경상남도 김해시 능동로 153,내신,"영어,수학",상위권,소형학원,일요일반
김해시,SMe해법수학학원,수학,경상남도 김해시 번화2로 10,내신,수학,중위권,중형학원,토요일반
김해시,SM생각하는수학교습소,수학,경상남도 김해시 삼안로 224,수능,수학,중위권,중형학원,일요일반
김해시,STS수학영어학원,영어/수학,경상남도 김해시 장유로 226,내신,"영어,수학",상위권,중형학원,토요일반
김해시,T베테랑영수학원,영어/수학,경상남도 김해시 내외로95번길 23,수능,"영어,수학",중위권,소형학원,토요일반
김해시,XO수학교습소,수학,경상남도 김해시 반룡로4번길 3-16,수능,수학,중위권,소형학원,토요일반
김해시,XO영어교습소,영어,경상남도 김해시 반룡로4번길 3-16,내신,영어,상위권,소형학원,토요일반
김해시,YBM시사영어학원,영어,경상남도 김해시 월산로 111-67,수능,영어,중위권,중형학원,토요일반
김해시,YBM잉글루신문영어교습소,영어,경상남도 김해시 장유로334번길 76,내신,영어,중위권,대형학원,일요일반
김해시,YBM잉글루영어영재석봉어학원,영어,경상남도 김해시 장유로 224,수능,영어,상위권,대형학원,토요일반
김해시,YBM잉글루영어영재어학원,영어,경상남도 김해시 번화1로84번길 12,수능,영어,중위권,소형학원,일요일반
김해시,YBM잉글루진영영수학원,영어/수학,경상남도 김해시 진영읍 김해대로361번길 16,수능,"영어,수학",상위권,중형학원,일요일반
김해시,YUMIENGLISH어학원,영어,경상남도 김해시 가야로 17,내신,영어,중위권,소형학원,일요일반
김해시,가비수학교습소,수학,경상남도 김해시 인제로 165,내신,수학,중위권,중형학원,토요일반
김해시,가온누리수학학원,수학,경상남도 김해시 해반천로130번길 27,내신,수학,중위권,중형학원,일요일반
김해시,가우스수학전문학원,수학,경상남도 김해시 경원로55번길 6,수능,수학,중위권,대형학원,일요일반
김해시,강남영수학원,영어/수학,경상남도 김해시 금관대로1190번길 50,수능,"영어,수학",하위권,중형학원,일요일반
김해시,개념2쎈수학교습소,수학,경상남도 김해시 관동로 117,수능,수학,상위권,대형학원,일요일반
김해시,거둠독서실,독서실,경상남도 김해시 진영읍 장등로 88,내신,독서실,중위권,대형학원,토요일반
김해시,겐그레아리드앤톡영어원서학원,영어,경상남도 김해시 관동로27번길 99,내신,영어,중위권,중형학원,토요일반
김해시,고대수학학원,수학,경상남도 김해시 진영읍 김해대로361번길 16,내신,수학,중위권,중형학원,토요일반
김해시,고샘수학전문학원,수학,경상남도 김해시 내외중앙로 73,내신,수학,상위권,중형학원,일요일반
김해시,공부의고수학원,수학,경상남도 김해시 분성로 156,내신,수학,상위권,중형학원,토요일반
김해시,공부의신독서실,독서실,경상남도 김해시 삼안로 128,내신,독서실,중위권,중형학원,일요일반
김해시,공부의신삼방1호점독서실,독서실,경상남도 김해시 삼안로 309,내신,독서실,상위권,소형학원,토요일반
김해시,공부의신삼방2호점독서실,독서실,경상남도 김해시 삼안로 309,내신,독서실,상위권,대형학원,토요일반
김해시,공부자신감영수학원,영어/수학,경상남도 김해시 내외로77번길 22,수능,"영어,수학",상위권,중형학원,토요일반
김해시,공쌤수학교습소,수학,경상남도 김해시 대청로 237,내신,수학,하위권,대형학원,토요일반
김해시,관동메이저영수학원,영어/수학,경상남도 김해시 계동로 21,내신,"영어,수학",하위권,대형학원,토요일반
김해시,교원더퍼스트러닝센타율하수학교습소,수학,경상남도 김해시 율하1로 154,내신,수학,중위권,소형학원,일요일반
김해시,구루초중등수학교습소,수학,경상남도 김해시 능동로7번길 8-9,내신,수학,중위권,중형학원,토요일반
